question,correct_answers,question_type
221000 × 244 =,5.3924e+07;2.6962e+05,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{2.5\times10^7}{38000}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B2.5%5Ctimes10%5E7%7D%7B38000%7D%3D?scale=1.5"" alt=""LaTeX: \frac{2.5\times10^7}{38000}="" data-equation-content=""\frac{2.5\times10^7}{38000}="" data-ignore-a11y-check=""""></mattext>",657.89;3.2895,numerical_tolerance
1.6 x 10<sup>-9</sup> × 7.9 x 10<sup>8</sup> =,1.264;0.00632,numerical_tolerance
0.0231 × 12100 =,279.51;1.3976,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{2.87\times10^8}{0.000101}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B2.87%5Ctimes10%5E8%7D%7B0.000101%7D%3D?scale=1.5"" alt=""LaTeX: \frac{2.87\times10^8}{0.000101}="" data-equation-content=""\frac{2.87\times10^8}{0.000101}="" data-ignore-a11y-check=""""></mattext>",2.8416e+12;1.4208e+10,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{1.21\times10^7}{0.0000034}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B1.21%5Ctimes10%5E7%7D%7B0.0000034%7D%3D?scale=1.5"" alt=""LaTeX: \frac{1.21\times10^7}{0.0000034}="" data-equation-content=""\frac{1.21\times10^7}{0.0000034}="" data-ignore-a11y-check=""""></mattext>",3.5588e+12;1.7794e+10,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{0.00000305}{1.38\times10^-8}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B0.00000305%7D%7B1.38%5Ctimes10%5E-8%7D%3D?scale=1.5"" alt=""LaTeX: \frac{0.00000305}{1.38\times10^-8}="" data-equation-content=""\frac{0.00000305}{1.38\times10^-8}="" data-ignore-a11y-check=""""></mattext>",221.01;1.1051,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{225000}{2.55}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B225000%7D%7B2.55%7D%3D?scale=1.5"" alt=""LaTeX: \frac{225000}{2.55}="" data-equation-content=""\frac{225000}{2.55}="" data-ignore-a11y-check=""""></mattext>",88235;441.18,numerical_tolerance
13500 × 0.0000926 =,1.2501;0.0062505,numerical_tolerance
1820 × 0.0026 =,4.732;0.02366,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{66700}{640000}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B66700%7D%7B640000%7D%3D?scale=1.5"" alt=""LaTeX: \frac{66700}{640000}="" data-equation-content=""\frac{66700}{640000}="" data-ignore-a11y-check=""""></mattext>",0.10422;0.00052109,numerical_tolerance
1.23 x 10<sup>7</sup> × 0.075 =,9.225e+05;4612.5,numerical_tolerance
0.000660 × 9.02 x 10<sup>6</sup> =,5953.2;29.766,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{0.0319}{6.60\times10^-9}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B0.0319%7D%7B6.60%5Ctimes10%5E-9%7D%3D?scale=1.5"" alt=""LaTeX: \frac{0.0319}{6.60\times10^-9}="" data-equation-content=""\frac{0.0319}{6.60\times10^-9}="" data-ignore-a11y-check=""""></mattext>",4.8333e+06;24167,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{9.30\times10^7}{0.0000169}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B9.30%5Ctimes10%5E7%7D%7B0.0000169%7D%3D?scale=1.5"" alt=""LaTeX: \frac{9.30\times10^7}{0.0000169}="" data-equation-content=""\frac{9.30\times10^7}{0.0000169}="" data-ignore-a11y-check=""""></mattext>",5.503e+12;2.7515e+10,numerical_tolerance
8.12 × 7400 =,60088;300.44,numerical_tolerance
1.1 x 10<sup>6</sup> × 5.47 =,6.017e+06;30085,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{8.03}{35.6}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B8.03%7D%7B35.6%7D%3D?scale=1.5"" alt=""LaTeX: \frac{8.03}{35.6}="" data-equation-content=""\frac{8.03}{35.6}="" data-ignore-a11y-check=""""></mattext>",0.22556;0.0011278,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{226000}{0.00809}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B226000%7D%7B0.00809%7D%3D?scale=1.5"" alt=""LaTeX: \frac{226000}{0.00809}="" data-equation-content=""\frac{226000}{0.00809}="" data-ignore-a11y-check=""""></mattext>",2.7936e+07;1.3968e+05,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{67500}{8.70\times10^-7}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B67500%7D%7B8.70%5Ctimes10%5E-7%7D%3D?scale=1.5"" alt=""LaTeX: \frac{67500}{8.70\times10^-7}="" data-equation-content=""\frac{67500}{8.70\times10^-7}="" data-ignore-a11y-check=""""></mattext>",7.7586e+10;3.8793e+08,numerical_tolerance
0.078 × 8.0 x 10<sup>7</sup> =,6.24e+06;31200,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{4.32}{96}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B4.32%7D%7B96%7D%3D?scale=1.5"" alt=""LaTeX: \frac{4.32}{96}="" data-equation-content=""\frac{4.32}{96}="" data-ignore-a11y-check=""""></mattext>",0.045;0.000225,numerical_tolerance
3.40 x 10<sup>5</sup> × 39000 =,1.326e+10;6.63e+07,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{3.2}{4.2\times10^-9}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B3.2%7D%7B4.2%5Ctimes10%5E-9%7D%3D?scale=1.5"" alt=""LaTeX: \frac{3.2}{4.2\times10^-9}="" data-equation-content=""\frac{3.2}{4.2\times10^-9}="" data-ignore-a11y-check=""""></mattext>",7.619e+08;3.8095e+06,numerical_tolerance
8.0 x 10<sup>-9</sup> × 6.62 x 10<sup>6</sup> =,0.05296;0.0002648,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{0.00040}{0.000801}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B0.00040%7D%7B0.000801%7D%3D?scale=1.5"" alt=""LaTeX: \frac{0.00040}{0.000801}="" data-equation-content=""\frac{0.00040}{0.000801}="" data-ignore-a11y-check=""""></mattext>",0.49938;0.0024969,numerical_tolerance
29000 × 0.0000012 =,0.0348;0.000174,numerical_tolerance
2.21 x 10<sup>-9</sup> × 5.22 x 10<sup>8</sup> =,1.1536;0.0057681,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{2.36}{11.7}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B2.36%7D%7B11.7%7D%3D?scale=1.5"" alt=""LaTeX: \frac{2.36}{11.7}="" data-equation-content=""\frac{2.36}{11.7}="" data-ignore-a11y-check=""""></mattext>",0.20171;0.0010085,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{2.85\times10^6}{1.5\times10^8}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B2.85%5Ctimes10%5E6%7D%7B1.5%5Ctimes10%5E8%7D%3D?scale=1.5"" alt=""LaTeX: \frac{2.85\times10^6}{1.5\times10^8}="" data-equation-content=""\frac{2.85\times10^6}{1.5\times10^8}="" data-ignore-a11y-check=""""></mattext>",0.019;9.5e-05,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{3.4\times10^8}{0.794}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B3.4%5Ctimes10%5E8%7D%7B0.794%7D%3D?scale=1.5"" alt=""LaTeX: \frac{3.4\times10^8}{0.794}="" data-equation-content=""\frac{3.4\times10^8}{0.794}="" data-ignore-a11y-check=""""></mattext>",4.2821e+08;2.1411e+06,numerical_tolerance
62700 × 5.96 x 10<sup>6</sup> =,3.7369e+11;1.8685e+09,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{7750}{4.5\times10^-9}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B7750%7D%7B4.5%5Ctimes10%5E-9%7D%3D?scale=1.5"" alt=""LaTeX: \frac{7750}{4.5\times10^-9}="" data-equation-content=""\frac{7750}{4.5\times10^-9}="" data-ignore-a11y-check=""""></mattext>",1.7222e+12;8.6111e+09,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{0.899}{7.81}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B0.899%7D%7B7.81%7D%3D?scale=1.5"" alt=""LaTeX: \frac{0.899}{7.81}="" data-equation-content=""\frac{0.899}{7.81}="" data-ignore-a11y-check=""""></mattext>",0.11511;0.00057554,numerical_tolerance
0.269 × 298000 =,80162;400.81,numerical_tolerance
0.00000345 × 3.93 x 10<sup>7</sup> =,135.59;0.67792,numerical_tolerance
6.9 x 10<sup>-8</sup> × 525000 =,0.036225;0.00018112,numerical_tolerance
3100 × 110000 =,3.41e+08;1.705e+06,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{140000}{118}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B140000%7D%7B118%7D%3D?scale=1.5"" alt=""LaTeX: \frac{140000}{118}="" data-equation-content=""\frac{140000}{118}="" data-ignore-a11y-check=""""></mattext>",1186.4;5.9322,numerical_tolerance
4.1 x 10<sup>-8</sup> × 3.0 x 10<sup>8</sup> =,12.3;0.0615,numerical_tolerance
2.0 x 10<sup>2</sup> × 62100 =,1.242e+07;62100,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{4.4\times10^8}{1.14\times10^7}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B4.4%5Ctimes10%5E8%7D%7B1.14%5Ctimes10%5E7%7D%3D?scale=1.5"" alt=""LaTeX: \frac{4.4\times10^8}{1.14\times10^7}="" data-equation-content=""\frac{4.4\times10^8}{1.14\times10^7}="" data-ignore-a11y-check=""""></mattext>",38.596;0.19298,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{0.0000915}{0.00000411}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B0.0000915%7D%7B0.00000411%7D%3D?scale=1.5"" alt=""LaTeX: \frac{0.0000915}{0.00000411}="" data-equation-content=""\frac{0.0000915}{0.00000411}="" data-ignore-a11y-check=""""></mattext>",22.263;0.11131,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{7.7\times10^8}{44}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B7.7%5Ctimes10%5E8%7D%7B44%7D%3D?scale=1.5"" alt=""LaTeX: \frac{7.7\times10^8}{44}="" data-equation-content=""\frac{7.7\times10^8}{44}="" data-ignore-a11y-check=""""></mattext>",1.75e+07;87500,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{16200}{0.0844}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B16200%7D%7B0.0844%7D%3D?scale=1.5"" alt=""LaTeX: \frac{16200}{0.0844}="" data-equation-content=""\frac{16200}{0.0844}="" data-ignore-a11y-check=""""></mattext>",1.9194e+05;959.72,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{18000}{0.30}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B18000%7D%7B0.30%7D%3D?scale=1.5"" alt=""LaTeX: \frac{18000}{0.30}="" data-equation-content=""\frac{18000}{0.30}="" data-ignore-a11y-check=""""></mattext>",60000;300,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{4.42\times10^6}{8.2\times10^-7}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B4.42%5Ctimes10%5E6%7D%7B8.2%5Ctimes10%5E-7%7D%3D?scale=1.5"" alt=""LaTeX: \frac{4.42\times10^6}{8.2\times10^-7}="" data-equation-content=""\frac{4.42\times10^6}{8.2\times10^-7}="" data-ignore-a11y-check=""""></mattext>",5.3902e+12;2.6951e+10,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{0.000013}{0.00000929}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B0.000013%7D%7B0.00000929%7D%3D?scale=1.5"" alt=""LaTeX: \frac{0.000013}{0.00000929}="" data-equation-content=""\frac{0.000013}{0.00000929}="" data-ignore-a11y-check=""""></mattext>",1.3994;0.0069968,numerical_tolerance
200. × 7.4 =,1480;7.4,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{0.00345}{0.00022}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B0.00345%7D%7B0.00022%7D%3D?scale=1.5"" alt=""LaTeX: \frac{0.00345}{0.00022}="" data-equation-content=""\frac{0.00345}{0.00022}="" data-ignore-a11y-check=""""></mattext>",15.682;0.078409,numerical_tolerance
0.000135 × 1.0 x 10<sup>6</sup> =,135;0.675,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{19000}{0.00468}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B19000%7D%7B0.00468%7D%3D?scale=1.5"" alt=""LaTeX: \frac{19000}{0.00468}="" data-equation-content=""\frac{19000}{0.00468}="" data-ignore-a11y-check=""""></mattext>",4.0598e+06;20299,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{4.8\times10^-9}{1.6\times10^-9}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B4.8%5Ctimes10%5E-9%7D%7B1.6%5Ctimes10%5E-9%7D%3D?scale=1.5"" alt=""LaTeX: \frac{4.8\times10^-9}{1.6\times10^-9}="" data-equation-content=""\frac{4.8\times10^-9}{1.6\times10^-9}="" data-ignore-a11y-check=""""></mattext>",3;0.015,numerical_tolerance
3.37 x 10<sup>6</sup> × 0.00144 =,4852.8;24.264,numerical_tolerance
3.7 x 10<sup>6</sup> × 0.078 =,2.886e+05;1443,numerical_tolerance
0.000059 × 4700 =,0.2773;0.0013865,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{1.21\times10^8}{8.9\times10^-7}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B1.21%5Ctimes10%5E8%7D%7B8.9%5Ctimes10%5E-7%7D%3D?scale=1.5"" alt=""LaTeX: \frac{1.21\times10^8}{8.9\times10^-7}="" data-equation-content=""\frac{1.21\times10^8}{8.9\times10^-7}="" data-ignore-a11y-check=""""></mattext>",1.3596e+14;6.7978e+11,numerical_tolerance
229000 × 27700 =,6.3433e+09;3.1716e+07,numerical_tolerance
7.83 x 10<sup>8</sup> × 6.59 x 10<sup>8</sup> =,5.16e+17;2.58e+15,numerical_tolerance
0.00584 × 9.0 x 10<sup>2</sup> =,5.256;0.02628,numerical_tolerance
17 × 870 =,14790;73.95,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{9.00\times10^4}{127000}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B9.00%5Ctimes10%5E4%7D%7B127000%7D%3D?scale=1.5"" alt=""LaTeX: \frac{9.00\times10^4}{127000}="" data-equation-content=""\frac{9.00\times10^4}{127000}="" data-ignore-a11y-check=""""></mattext>",0.70866;0.0035433,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{1110}{6.18}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B1110%7D%7B6.18%7D%3D?scale=1.5"" alt=""LaTeX: \frac{1110}{6.18}="" data-equation-content=""\frac{1110}{6.18}="" data-ignore-a11y-check=""""></mattext>",179.61;0.89806,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{1.53}{5.5\times10^-9}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B1.53%7D%7B5.5%5Ctimes10%5E-9%7D%3D?scale=1.5"" alt=""LaTeX: \frac{1.53}{5.5\times10^-9}="" data-equation-content=""\frac{1.53}{5.5\times10^-9}="" data-ignore-a11y-check=""""></mattext>",2.7818e+08;1.3909e+06,numerical_tolerance
6.30 x 10<sup>5</sup> × 0.0379 =,23877;119.39,numerical_tolerance
164000 × 9.21 x 10<sup>-7</sup> =,0.15104;0.00075522,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{6.6\times10^6}{0.000045}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B6.6%5Ctimes10%5E6%7D%7B0.000045%7D%3D?scale=1.5"" alt=""LaTeX: \frac{6.6\times10^6}{0.000045}="" data-equation-content=""\frac{6.6\times10^6}{0.000045}="" data-ignore-a11y-check=""""></mattext>",1.4667e+11;7.3333e+08,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{2.9\times10^-7}{1.4\times10^-7}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B2.9%5Ctimes10%5E-7%7D%7B1.4%5Ctimes10%5E-7%7D%3D?scale=1.5"" alt=""LaTeX: \frac{2.9\times10^-7}{1.4\times10^-7}="" data-equation-content=""\frac{2.9\times10^-7}{1.4\times10^-7}="" data-ignore-a11y-check=""""></mattext>",2.0714;0.010357,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{1.25\times10^7}{7.00}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B1.25%5Ctimes10%5E7%7D%7B7.00%7D%3D?scale=1.5"" alt=""LaTeX: \frac{1.25\times10^7}{7.00}="" data-equation-content=""\frac{1.25\times10^7}{7.00}="" data-ignore-a11y-check=""""></mattext>",1.7857e+06;8928.6,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{31000}{0.00040}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B31000%7D%7B0.00040%7D%3D?scale=1.5"" alt=""LaTeX: \frac{31000}{0.00040}="" data-equation-content=""\frac{31000}{0.00040}="" data-ignore-a11y-check=""""></mattext>",7.75e+07;3.875e+05,numerical_tolerance
181000 × 989000 =,1.7901e+11;8.9504e+08,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{12000}{0.0000025}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B12000%7D%7B0.0000025%7D%3D?scale=1.5"" alt=""LaTeX: \frac{12000}{0.0000025}="" data-equation-content=""\frac{12000}{0.0000025}="" data-ignore-a11y-check=""""></mattext>",4.8e+09;2.4e+07,numerical_tolerance
7.0 x 10<sup>3</sup> × 0.0118 =,82.6;0.413,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{0.000012}{0.0000101}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B0.000012%7D%7B0.0000101%7D%3D?scale=1.5"" alt=""LaTeX: \frac{0.000012}{0.0000101}="" data-equation-content=""\frac{0.000012}{0.0000101}="" data-ignore-a11y-check=""""></mattext>",1.1881;0.0059406,numerical_tolerance
62 × 0.077 =,4.774;0.02387,numerical_tolerance
8.37 × 1030 =,8621.1;43.105,numerical_tolerance
2.04 × 7.3 x 10<sup>7</sup> =,1.4892e+08;7.446e+05,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{3.53\times10^8}{6260}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B3.53%5Ctimes10%5E8%7D%7B6260%7D%3D?scale=1.5"" alt=""LaTeX: \frac{3.53\times10^8}{6260}="" data-equation-content=""\frac{3.53\times10^8}{6260}="" data-ignore-a11y-check=""""></mattext>",56390;281.95,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{4.0\times10^3}{0.116}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B4.0%5Ctimes10%5E3%7D%7B0.116%7D%3D?scale=1.5"" alt=""LaTeX: \frac{4.0\times10^3}{0.116}="" data-equation-content=""\frac{4.0\times10^3}{0.116}="" data-ignore-a11y-check=""""></mattext>",34483;172.41,numerical_tolerance
730000 × 259 =,1.8907e+08;9.4535e+05,numerical_tolerance
7.86 x 10<sup>7</sup> × 28000 =,2.2008e+12;1.1004e+10,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{80700}{0.00381}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B80700%7D%7B0.00381%7D%3D?scale=1.5"" alt=""LaTeX: \frac{80700}{0.00381}="" data-equation-content=""\frac{80700}{0.00381}="" data-ignore-a11y-check=""""></mattext>",2.1181e+07;1.0591e+05,numerical_tolerance
1.2 x 10<sup>7</sup> × 7.3 x 10<sup>-7</sup> =,8.76;0.0438,numerical_tolerance
1.42 x 10<sup>7</sup> × 0.242 =,3.4364e+06;17182,numerical_tolerance
8.10 x 10<sup>3</sup> × 0.00000272 =,0.022032;0.00011016,numerical_tolerance
288000 × 3.0 x 10<sup>-7</sup> =,0.0864;0.000432,numerical_tolerance
0.0099 × 43.7 =,0.43263;0.0021632,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{1950}{2800}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B1950%7D%7B2800%7D%3D?scale=1.5"" alt=""LaTeX: \frac{1950}{2800}="" data-equation-content=""\frac{1950}{2800}="" data-ignore-a11y-check=""""></mattext>",0.69643;0.0034821,numerical_tolerance
3.3 x 10<sup>6</sup> × 1.63 x 10<sup>8</sup> =,5.379e+14;2.6895e+12,numerical_tolerance
4.44 x 10<sup>8</sup> × 0.0000363 =,16117;80.586,numerical_tolerance
"<mattext texttype=""text/html""><img class=""equation_image"" title=""\frac{1.1}{6.02\times10^-8}="" src=""https://weber.instructure.com/equation_images/%5Cfrac%7B1.1%7D%7B6.02%5Ctimes10%5E-8%7D%3D?scale=1.5"" alt=""LaTeX: \frac{1.1}{6.02\times10^-8}="" data-equation-content=""\frac{1.1}{6.02\times10^-8}="" data-ignore-a11y-check=""""></mattext>",1.8272e+07;91362,numerical_tolerance
4.39 x 10<sup>8</sup> × 81.4 =,3.5735e+10;1.7867e+08,numerical_tolerance
