question,correct_answers
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.228200182 ± 0.055932819,0.23 ± 0.06;0.23±0.06;2.3e-1 ± 6e-2;2.3e-1±6e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 2.351440047 ± 0.001815603,2.351 ± 0.002;2.351±0.002;2.351e0 ± 2e-3;2.351e0±2e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 502.660935677 ± 4.345572267,503 ± 4;503±4;5.03e2 ± 4e0;5.03e2±4e0
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 1012.000000000 ± 18.397027636,1010 ± 20;1010±20;1.01e3 ± 2e1;1.01e3±2e1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.027964036 ± 0.000350566,0.0280 ± 0.0004;0.0280±0.0004;2.80e-2 ± 4e-4;2.80e-2±4e-4
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.580127103 ± 0.000371973,0.5801 ± 0.0004;0.5801±0.0004;5.801e-1 ± 4e-4;5.801e-1±4e-4
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.732529212 ± 0.000390045,0.7325 ± 0.0004;0.7325±0.0004;7.325e-1 ± 4e-4;7.325e-1±4e-4
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 7.548190846 ± 0.165237588,7.5 ± 0.2;7.5±0.2;7.5e0 ± 2e-1;7.5e0±2e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.056299590 ± 0.000278728,0.0563 ± 0.0003;0.0563±0.0003;5.63e-2 ± 3e-4;5.63e-2±3e-4
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.732529212 ± 0.033719896,0.73 ± 0.03;0.73±0.03;7.3e-1 ± 3e-2;7.3e-1±3e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 398.082735412 ± 31.998609390,4.0e2 ± 30;4.0e2±30;4.0e2 ± 3e1;4.0e2±3e1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.089765368 ± 0.000022730,0.08977 ± 0.00002;0.08977±0.00002;8.977e-2 ± 2e-5;8.977e-2±2e-5
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.011000000 ± 0.000021507,0.01100 ± 0.00002;0.01100±0.00002;1.100e-2 ± 2e-5;1.100e-2±2e-5
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 30.595223253 ± 0.806526104,30.6 ± 0.8;30.6±0.8;3.06e1 ± 8e-1;3.06e1±8e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.044586506 ± 0.000673088,0.0446 ± 0.0007;0.0446±0.0007;4.46e-2 ± 7e-4;4.46e-2±7e-4
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 4.734120275 ± 0.013422029,4.734 ± 0.013;4.734±0.013;4.734e0 ± 1.3e-2;4.734e0±1.3e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.022146141 ± 0.000011792,0.022146 ± 0.000012;0.022146±0.000012;2.2146e-2 ± 1.2e-5;2.2146e-2±1.2e-5
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 156.590774934 ± 0.083378795,156.59 ± 0.08;156.59±0.08;1.5659e2 ± 8e-2;1.5659e2±8e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 5.977795859 ± 0.002643210,5.978 ± 0.003;5.978±0.003;5.978e0 ± 3e-3;5.978e0±3e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.013889752 ± 0.000174126,0.0139 ± 0.0002;0.0139±0.0002;1.39e-2 ± 2e-4;1.39e-2±2e-4
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 156.590774934 ± 38.381053894,160 ± 40;160±40;1.6e2 ± 4e1;1.6e2±4e1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.056299590 ± 0.001484123,0.0563 ± 0.0015;0.0563±0.0015;5.63e-2 ± 1.5e-3;5.63e-2±1.5e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 15.196663584 ± 11.357740248,15 ± 11;15±11;1.5e1 ± 1.1e1;1.5e1±1.1e1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 61.596920974 ± 0.008932163,61.597 ± 0.009;61.597±0.009;6.1597e1 ± 9e-3;6.1597e1±9e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 4.734120275 ± 0.002093292,4.734 ± 0.002;4.734±0.002;4.734e0 ± 2e-3;4.734e0±2e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 7.548190846 ± 3.230651224,8 ± 3;8±3;8e0 ± 3e0;8e0±3e0
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.228200182 ± 0.000446167,0.2282 ± 0.0004;0.2282±0.0004;2.282e-1 ± 4e-4;2.282e-1±4e-4
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 30.595223253 ± 0.003684279,30.595 ± 0.004;30.595±0.004;3.0595e1 ± 4e-3;3.0595e1±4e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 19.188898329 ± 2.693421261,19 ± 3;19±3;1.9e1 ± 3e0;1.9e1±3e0
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 4.734120275 ± 1.682626263,5 ± 2;5±2;5e0 ± 2e0;5e0±2e0
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.113347151 ± 0.102012436,0.11 ± 0.10;0.11±0.10;1.1e-1 ± 1.0e-1;1.1e-1±1.0e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 4.734120275 ± 0.009255940,4.734 ± 0.009;4.734±0.009;4.734e0 ± 9e-3;4.734e0±9e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.143123979 ± 0.000017235,0.14312 ± 0.00002;0.14312±0.00002;1.4312e-1 ± 2e-5;1.4312e-1±2e-5
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 9.531135957 ± 0.047186746,9.53 ± 0.05;9.53±0.05;9.53e0 ± 5e-2;9.53e0±5e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 38.632731790 ± 16.534939931,40 ± 20;40±20;4e1 ± 2e1;4e1±2e1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 2.351440047 ± 0.006666729,2.351 ± 0.007;2.351±0.007;2.351e0 ± 7e-3;2.351e0±7e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.924968069 ± 0.009629360,0.925 ± 0.010;0.925±0.010;9.25e-1 ± 9.6e-3;9.25e-1±9.6e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 77.778720797 ± 27.644527538,80 ± 30;80±30;8e1 ± 3e1;8e1±3e1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 15.196663584 ± 0.017015041,15.20 ± 0.02;15.20±0.02;1.520e1 ± 2e-2;1.520e1±2e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 2.351440047 ± 0.051475418,2.35 ± 0.05;2.35±0.05;2.35e0 ± 5e-2;2.35e0±5e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 4.734120275 ± 0.049284455,4.73 ± 0.05;4.73±0.05;4.73e0 ± 5e-2;4.73e0±5e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.056299590 ± 0.000278728,0.0563 ± 0.0003;0.0563±0.0003;5.63e-2 ± 3e-4;5.63e-2±3e-4
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 398.082735412 ± 0.307369264,398.1 ± 0.3;398.1±0.3;3.981e2 ± 3e-1;3.981e2±3e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 3.749190389 ± 0.001376668,3.7492 ± 0.0014;3.7492±0.0014;3.7492e0 ± 1.4e-3;3.7492e0±1.4e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 24.229911852 ± 4.931780395,24 ± 5;24±5;2.4e1 ± 5e0;2.4e1±5e0
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 19.188898329 ± 9.889994978,19 ± 10.;19±10.;1.9e1 ± 9.9e0;1.9e1±9.9e0
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 801.454220217 ± 14.569540947,801 ± 15;801±15;8.01e2 ± 1.5e1;8.01e2±1.5e1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 48.781731489 ± 30.276248932,50 ± 30;50±30;5e1 ± 3e1;5e1±3e1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.089765368 ± 0.008688912,0.090 ± 0.009;0.090±0.009;9.0e-2 ± 9e-3;9.0e-2±9e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.288149439 ± 0.000041785,0.28815 ± 0.00004;0.28815±0.00004;2.8815e-1 ± 4e-5;2.8815e-1±4e-5
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.044586506 ± 0.000004459,0.044587 ± 0.000004;0.044587±0.000004;4.4587e-2 ± 4e-6;4.4587e-2±4e-6
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.013889752 ± 0.003404436,0.014 ± 0.003;0.014±0.003;1.4e-2 ± 3e-3;1.4e-2±3e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.180723319 ± 0.001077428,0.1807 ± 0.0011;0.1807±0.0011;1.807e-1 ± 1.1e-3;1.807e-1±1.1e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.113347151 ± 0.000016436,0.11335 ± 0.00002;0.11335±0.00002;1.1335e-1 ± 2e-5;1.1335e-1±2e-5
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 502.660935677 ± 452.394842109,500 ± 500;500±500;5e2 ± 5e2;5e2±5e2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 1.862224851 ± 0.000391586,1.8622 ± 0.0004;1.8622±0.0004;1.8622e0 ± 4e-4;1.8622e0±4e-4
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.113347151 ± 0.000028702,0.11335 ± 0.00003;0.11335±0.00003;1.1335e-1 ± 3e-5;1.1335e-1±3e-5
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 12.035010042 ± 0.001449257,12.0350 ± 0.0014;12.0350±0.0014;1.20350e1 ± 1.4e-3;1.20350e1±1.4e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 2.351440047 ± 0.397454098,2.4 ± 0.4;2.4±0.4;2.4e0 ± 4e-1;2.4e0±4e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.113347151 ± 0.000050119,0.11335 ± 0.00005;0.11335±0.00005;1.1335e-1 ± 5e-5;1.1335e-1±5e-5
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 61.596920974 ± 4.951271780,62 ± 5;62±5;6.2e1 ± 5e0;6.2e1±5e0
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.013889752 ± 0.000639375,0.0139 ± 0.0006;0.0139±0.0006;1.39e-2 ± 6e-4;1.39e-2±6e-4
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 4.734120275 ± 0.002093292,4.734 ± 0.002;4.734±0.002;4.734e0 ± 2e-3;4.734e0±2e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.113347151 ± 0.027781861,0.11 ± 0.03;0.11±0.03;1.1e-1 ± 3e-2;1.1e-1±3e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 48.781731489 ± 0.166546273,48.8 ± 0.2;48.8±0.2;4.88e1 ± 2e-1;4.88e1±2e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.143123979 ± 0.088829508,0.14 ± 0.09;0.14±0.09;1.4e-1 ± 9e-2;1.4e-1±9e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.011000000 ± 0.000001325,0.0110000 ± 0.0000013;0.0110000±0.0000013;1.10000e-2 ± 1.3e-6;1.10000e-2±1.3e-6
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.089765368 ± 0.000018876,0.08977 ± 0.00002;0.08977±0.00002;8.977e-2 ± 2e-5;8.977e-2±2e-5
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 156.590774934 ± 38.381053894,160 ± 40;160±40;1.6e2 ± 4e1;1.6e2±4e1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.143123979 ± 0.000020754,0.14312 ± 0.00002;0.14312±0.00002;1.4312e-1 ± 2e-5;1.4312e-1±2e-5
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.228200182 ± 0.006015625,0.228 ± 0.006;0.228±0.006;2.28e-1 ± 6e-3;2.28e-1±6e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 315.261944952 ± 0.742252390,315.3 ± 0.7;315.3±0.7;3.153e2 ± 7e-1;3.153e2±7e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 77.778720797 ± 0.183122138,77.8 ± 0.2;77.8±0.2;7.78e1 ± 2e-1;7.78e1±2e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.363847647 ± 0.000233296,0.3638 ± 0.0002;0.3638±0.0002;3.638e-1 ± 2e-4;3.638e-1±2e-4
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 801.454220217 ± 0.745185921,801.5 ± 0.7;801.5±0.7;8.015e2 ± 7e-1;8.015e2±7e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 48.781731489 ± 0.736419929,48.8 ± 0.7;48.8±0.7;4.88e1 ± 7e-1;4.88e1±7e-1
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.288149439 ± 0.002491091,0.288 ± 0.002;0.288±0.002;2.88e-1 ± 2e-3;2.88e-1±2e-3
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 0.732529212 ± 0.023253513,0.73 ± 0.02;0.73±0.02;7.3e-1 ± 2e-2;7.3e-1±2e-2
Give the following mean and standard deviation with the correct number of significant figures. Use the ± symbol: 61.596920974 ± 0.068967384,61.60 ± 0.07;61.60±0.07;6.160e1 ± 7e-2;6.160e1±7e-2
