question,correct_answers,question_type
"Concentrated nitric acid has a concentration of 15.8 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""HNO_3"" src=""https://weber.instructure.com/equation_images/HNO_3?scale=1.5"" alt=""LaTeX: HNO_3"" data-equation-content=""HNO_3"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 0.589 M solution using a 1.000 L volumetric flask.",37.3;3.73e1;3.73E1,short_answer
"Concentrated acetic acid has a concentration of 17.4 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""HC_2H_3O_2"" src=""https://weber.instructure.com/equation_images/HC_2H_3O_2?scale=1.5"" alt=""LaTeX: HC_2H_3O_2"" data-equation-content=""HC_2H_3O_2"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 0.187 M solution using a 1.000 L volumetric flask.",10.7;1.07e1;1.07E1,short_answer
"Concentrated perchloric acid has a concentration of 11.6 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""HClO_4"" src=""https://weber.instructure.com/equation_images/HClO_4?scale=1.5"" alt=""LaTeX: HClO_4"" data-equation-content=""HClO_4"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 0.684 M solution using a 1.000 L volumetric flask.",59.0;5.90e1;5.90E1,short_answer
"Concentrated acetic acid has a concentration of 17.4 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""HC_2H_3O_2"" src=""https://weber.instructure.com/equation_images/HC_2H_3O_2?scale=1.5"" alt=""LaTeX: HC_2H_3O_2"" data-equation-content=""HC_2H_3O_2"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 1.37 M solution using a 1.000 L volumetric flask.",78.7;7.87e1;7.87E1,short_answer
"Concentrated perchloric acid has a concentration of 11.6 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""HClO_4"" src=""https://weber.instructure.com/equation_images/HClO_4?scale=1.5"" alt=""LaTeX: HClO_4"" data-equation-content=""HClO_4"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 0.179 M solution using a 1.000 L volumetric flask.",15.4;1.54e1;1.54E1,short_answer
"Concentrated sulfuric acid has a concentration of 18.4 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""H_2SO_4"" src=""https://weber.instructure.com/equation_images/H_2SO_4?scale=1.5"" alt=""LaTeX: H_2SO_4"" data-equation-content=""H_2SO_4"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 0.0760 M solution using a 1.000 L volumetric flask.",4.13;4.13e0;4.13E0,short_answer
"Concentrated sulfuric acid has a concentration of 18.4 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""H_2SO_4"" src=""https://weber.instructure.com/equation_images/H_2SO_4?scale=1.5"" alt=""LaTeX: H_2SO_4"" data-equation-content=""H_2SO_4"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 0.0738 M solution using a 1.000 L volumetric flask.",4.01;4.01e0;4.01E0,short_answer
"Concentrated acetic acid has a concentration of 17.4 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""HC_2H_3O_2"" src=""https://weber.instructure.com/equation_images/HC_2H_3O_2?scale=1.5"" alt=""LaTeX: HC_2H_3O_2"" data-equation-content=""HC_2H_3O_2"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 0.756 M solution using a 1.000 L volumetric flask.",43.4;4.34e1;4.34E1,short_answer
"Concentrated acetic acid has a concentration of 17.4 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""HC_2H_3O_2"" src=""https://weber.instructure.com/equation_images/HC_2H_3O_2?scale=1.5"" alt=""LaTeX: HC_2H_3O_2"" data-equation-content=""HC_2H_3O_2"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 0.357 M solution using a 1.000 L volumetric flask.",20.5;2.05e1;2.05E1,short_answer
"Concentrated nitric acid has a concentration of 15.8 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""HNO_3"" src=""https://weber.instructure.com/equation_images/HNO_3?scale=1.5"" alt=""LaTeX: HNO_3"" data-equation-content=""HNO_3"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 1.21 M solution using a 1.000 L volumetric flask.",76.6;7.66e1;7.66E1,short_answer
"Concentrated hydrochloric acid has a concentration of 11.65 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""HCl"" src=""https://weber.instructure.com/equation_images/HCl?scale=1.5"" alt=""LaTeX: HCl"" data-equation-content=""HCl"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 1.05 M solution using a 1.000 L volumetric flask.",90.1;9.01e1;9.01E1,short_answer
"Concentrated hydrochloric acid has a concentration of 11.65 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""HCl"" src=""https://weber.instructure.com/equation_images/HCl?scale=1.5"" alt=""LaTeX: HCl"" data-equation-content=""HCl"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 0.677 M solution using a 1.000 L volumetric flask.",58.1;5.81e1;5.81E1,short_answer
"Concentrated perchloric acid has a concentration of 11.6 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""HClO_4"" src=""https://weber.instructure.com/equation_images/HClO_4?scale=1.5"" alt=""LaTeX: HClO_4"" data-equation-content=""HClO_4"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 0.811 M solution using a 1.000 L volumetric flask.",69.9;6.99e1;6.99E1,short_answer
"Concentrated sulfuric acid has a concentration of 18.4 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""H_2SO_4"" src=""https://weber.instructure.com/equation_images/H_2SO_4?scale=1.5"" alt=""LaTeX: H_2SO_4"" data-equation-content=""H_2SO_4"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 0.627 M solution using a 1.000 L volumetric flask.",34.1;3.41e1;3.41E1,short_answer
"Concentrated acetic acid has a concentration of 17.4 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""HC_2H_3O_2"" src=""https://weber.instructure.com/equation_images/HC_2H_3O_2?scale=1.5"" alt=""LaTeX: HC_2H_3O_2"" data-equation-content=""HC_2H_3O_2"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 0.741 M solution using a 1.000 L volumetric flask.",42.6;4.26e1;4.26E1,short_answer
"Concentrated nitric acid has a concentration of 15.8 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""HNO_3"" src=""https://weber.instructure.com/equation_images/HNO_3?scale=1.5"" alt=""LaTeX: HNO_3"" data-equation-content=""HNO_3"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 0.0517 M solution using a 1.000 L volumetric flask.",3.27;3.27e0;3.27E0,short_answer
"Concentrated sulfuric acid has a concentration of 18.4 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""H_2SO_4"" src=""https://weber.instructure.com/equation_images/H_2SO_4?scale=1.5"" alt=""LaTeX: H_2SO_4"" data-equation-content=""H_2SO_4"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 0.390 M solution using a 1.000 L volumetric flask.",21.2;2.12e1;2.12E1,short_answer
"Concentrated perchloric acid has a concentration of 11.6 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""HClO_4"" src=""https://weber.instructure.com/equation_images/HClO_4?scale=1.5"" alt=""LaTeX: HClO_4"" data-equation-content=""HClO_4"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 0.0182 M solution using a 1.000 L volumetric flask.",1.57;1.57e0;1.57E0,short_answer
"Concentrated perchloric acid has a concentration of 11.6 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""HClO_4"" src=""https://weber.instructure.com/equation_images/HClO_4?scale=1.5"" alt=""LaTeX: HClO_4"" data-equation-content=""HClO_4"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 1.15 M solution using a 1.000 L volumetric flask.",99.1;9.91e1;9.91E1,short_answer
"Concentrated hydrochloric acid has a concentration of 11.65 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""HCl"" src=""https://weber.instructure.com/equation_images/HCl?scale=1.5"" alt=""LaTeX: HCl"" data-equation-content=""HCl"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 1.12 M solution using a 1.000 L volumetric flask.",96.1;9.61e1;9.61E1,short_answer
"Concentrated nitric acid has a concentration of 15.8 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""HNO_3"" src=""https://weber.instructure.com/equation_images/HNO_3?scale=1.5"" alt=""LaTeX: HNO_3"" data-equation-content=""HNO_3"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 0.323 M solution using a 1.000 L volumetric flask.",20.4;2.04e1;2.04E1,short_answer
"Concentrated sulfuric acid has a concentration of 18.4 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""H_2SO_4"" src=""https://weber.instructure.com/equation_images/H_2SO_4?scale=1.5"" alt=""LaTeX: H_2SO_4"" data-equation-content=""H_2SO_4"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 1.07 M solution using a 1.000 L volumetric flask.",58.2;5.82e1;5.82E1,short_answer
"Concentrated acetic acid has a concentration of 17.4 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""HC_2H_3O_2"" src=""https://weber.instructure.com/equation_images/HC_2H_3O_2?scale=1.5"" alt=""LaTeX: HC_2H_3O_2"" data-equation-content=""HC_2H_3O_2"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 0.771 M solution using a 1.000 L volumetric flask.",44.3;4.43e1;4.43E1,short_answer
"Concentrated perchloric acid has a concentration of 11.6 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""HClO_4"" src=""https://weber.instructure.com/equation_images/HClO_4?scale=1.5"" alt=""LaTeX: HClO_4"" data-equation-content=""HClO_4"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 1.16 M solution using a 1.000 L volumetric flask.",100.;1.00e2;1.00E2;100..,short_answer
"Concentrated acetic acid has a concentration of 17.4 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""HC_2H_3O_2"" src=""https://weber.instructure.com/equation_images/HC_2H_3O_2?scale=1.5"" alt=""LaTeX: HC_2H_3O_2"" data-equation-content=""HC_2H_3O_2"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 1.31 M solution using a 1.000 L volumetric flask.",75.3;7.53e1;7.53E1,short_answer
"Concentrated perchloric acid has a concentration of 11.6 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""HClO_4"" src=""https://weber.instructure.com/equation_images/HClO_4?scale=1.5"" alt=""LaTeX: HClO_4"" data-equation-content=""HClO_4"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 1.01 M solution using a 1.000 L volumetric flask.",87.1;8.71e1;8.71E1,short_answer
"Concentrated acetic acid has a concentration of 17.4 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""HC_2H_3O_2"" src=""https://weber.instructure.com/equation_images/HC_2H_3O_2?scale=1.5"" alt=""LaTeX: HC_2H_3O_2"" data-equation-content=""HC_2H_3O_2"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 0.404 M solution using a 1.000 L volumetric flask.",23.2;2.32e1;2.32E1,short_answer
"Concentrated sulfuric acid has a concentration of 18.4 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""H_2SO_4"" src=""https://weber.instructure.com/equation_images/H_2SO_4?scale=1.5"" alt=""LaTeX: H_2SO_4"" data-equation-content=""H_2SO_4"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 1.34 M solution using a 1.000 L volumetric flask.",72.8;7.28e1;7.28E1,short_answer
"Concentrated acetic acid has a concentration of 17.4 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""HC_2H_3O_2"" src=""https://weber.instructure.com/equation_images/HC_2H_3O_2?scale=1.5"" alt=""LaTeX: HC_2H_3O_2"" data-equation-content=""HC_2H_3O_2"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 0.0987 M solution using a 1.000 L volumetric flask.",5.67;5.67e0;5.67E0,short_answer
"Concentrated perchloric acid has a concentration of 11.6 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""HClO_4"" src=""https://weber.instructure.com/equation_images/HClO_4?scale=1.5"" alt=""LaTeX: HClO_4"" data-equation-content=""HClO_4"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 0.153 M solution using a 1.000 L volumetric flask.",13.2;1.32e1;1.32E1,short_answer
"Concentrated hydrochloric acid has a concentration of 11.65 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""HCl"" src=""https://weber.instructure.com/equation_images/HCl?scale=1.5"" alt=""LaTeX: HCl"" data-equation-content=""HCl"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 0.601 M solution using a 1.000 L volumetric flask.",51.6;5.16e1;5.16E1,short_answer
"Concentrated nitric acid has a concentration of 15.8 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""HNO_3"" src=""https://weber.instructure.com/equation_images/HNO_3?scale=1.5"" alt=""LaTeX: HNO_3"" data-equation-content=""HNO_3"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 1.37 M solution using a 1.000 L volumetric flask.",86.7;8.67e1;8.67E1,short_answer
"Concentrated nitric acid has a concentration of 15.8 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""HNO_3"" src=""https://weber.instructure.com/equation_images/HNO_3?scale=1.5"" alt=""LaTeX: HNO_3"" data-equation-content=""HNO_3"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 1.25 M solution using a 1.000 L volumetric flask.",79.1;7.91e1;7.91E1,short_answer
"Concentrated nitric acid has a concentration of 15.8 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""HNO_3"" src=""https://weber.instructure.com/equation_images/HNO_3?scale=1.5"" alt=""LaTeX: HNO_3"" data-equation-content=""HNO_3"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 0.430 M solution using a 1.000 L volumetric flask.",27.2;2.72e1;2.72E1,short_answer
"Concentrated perchloric acid has a concentration of 11.6 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""HClO_4"" src=""https://weber.instructure.com/equation_images/HClO_4?scale=1.5"" alt=""LaTeX: HClO_4"" data-equation-content=""HClO_4"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 0.0269 M solution using a 1.000 L volumetric flask.",2.32;2.32e0;2.32E0,short_answer
"Concentrated hydrochloric acid has a concentration of 11.65 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""HCl"" src=""https://weber.instructure.com/equation_images/HCl?scale=1.5"" alt=""LaTeX: HCl"" data-equation-content=""HCl"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 1.13 M solution using a 1.000 L volumetric flask.",97.0;9.70e1;9.70E1,short_answer
"Concentrated sulfuric acid has a concentration of 18.4 M. Calculate the volume of <mattext texttype=""text/html""><img class=""equation_image"" title=""H_2SO_4"" src=""https://weber.instructure.com/equation_images/H_2SO_4?scale=1.5"" alt=""LaTeX: H_2SO_4"" data-equation-content=""H_2SO_4"" data-ignore-a11y-check=""""></mattext> (in mL) needed to prepare a 1.12 M solution using a 1.000 L volumetric flask.",60.9;6.09e1;6.09E1,short_answer
