question,correct_answers,question_type
"Calculate the number of moles of MnO4-- formed by flowing a current of 9.2 A into a solution for 22.4 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""e^{-}+MnO_{4}^{-}\leftrightarrows{}MnO_{4}^{2-}"" src=""https://weber.instructure.com/equation_images/e%5E%7B-%7D%2BMnO_%7B4%7D%5E%7B-%7D%5Cleftrightarrows%7B%7DMnO_%7B4%7D%5E%7B2-%7D?scale=1.5"" alt=""LaTeX: e^{-}+MnO_{4}^{-}\leftrightarrows{}MnO_{4}^{2-}"" data-equation-content=""e^{-}+MnO_{4}^{-}\leftrightarrows{}MnO_{4}^{2-}"" data-ignore-a11y-check=""""></mattext>",0.13;1.3e-1;1.3E-1;.13;0.1;1e-1;1E-1;.1;0.128;1.28e-1;1.28E-1;.128,short_answer
"Calculate the number of moles of Co formed by flowing a current of 0.4983 A into a solution for 29.8 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+Co(OH)_{2}(s)\leftrightarrows{}Co(s)+2OH^{-}"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BCo%28OH%29_%7B2%7D%28s%29%5Cleftrightarrows%7B%7DCo%28s%29%2B2OH%5E%7B-%7D?scale=1.5"" alt=""LaTeX: 2e^{-}+Co(OH)_{2}(s)\leftrightarrows{}Co(s)+2OH^{-}"" data-equation-content=""2e^{-}+Co(OH)_{2}(s)\leftrightarrows{}Co(s)+2OH^{-}"" data-ignore-a11y-check=""""></mattext>",0.00462;4.62e-3;4.62E-3;.00462;0.0046;4.6e-3;4.6E-3;.0046;0.004617;4.617e-3;4.617E-3;.004617,short_answer
"Calculate the number of moles of Pb++ formed by flowing a current of 0.4442 A into a solution for 22 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+PbO_{2}(s)+4H^{+}\leftrightarrows{}Pb^{2+}+2H_{2}O"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BPbO_%7B2%7D%28s%29%2B4H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DPb%5E%7B2%2B%7D%2B2H_%7B2%7DO?scale=1.5"" alt=""LaTeX: 2e^{-}+PbO_{2}(s)+4H^{+}\leftrightarrows{}Pb^{2+}+2H_{2}O"" data-equation-content=""2e^{-}+PbO_{2}(s)+4H^{+}\leftrightarrows{}Pb^{2+}+2H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.0030;3.0e-3;3.0E-3;.0030;0.003;3e-3;3E-3;.003;0.00304;3.04e-3;3.04E-3;.00304,short_answer
"Calculate the number of moles of B2H6 formed by flowing a current of 7.2 A into a solution for 18.8 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""6e^{-}+2B(s)+6H^{+}\leftrightarrows{}B_{2}H_{6}(g)"" src=""https://weber.instructure.com/equation_images/6e%5E%7B-%7D%2B2B%28s%29%2B6H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DB_%7B2%7DH_%7B6%7D%28g%29?scale=1.5"" alt=""LaTeX: 6e^{-}+2B(s)+6H^{+}\leftrightarrows{}B_{2}H_{6}(g)"" data-equation-content=""6e^{-}+2B(s)+6H^{+}\leftrightarrows{}B_{2}H_{6}(g)"" data-ignore-a11y-check=""""></mattext>",0.014;1.4e-2;1.4E-2;.014;0.01;1e-2;1E-2;.01;0.0140;1.40e-2;1.40E-2;.0140,short_answer
"Calculate the number of moles of Cu formed by flowing a current of 8.03 A into a solution for 1.73 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+Cu^{2+}\leftrightarrows{}Cu(s)"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BCu%5E%7B2%2B%7D%5Cleftrightarrows%7B%7DCu%28s%29?scale=1.5"" alt=""LaTeX: 2e^{-}+Cu^{2+}\leftrightarrows{}Cu(s)"" data-equation-content=""2e^{-}+Cu^{2+}\leftrightarrows{}Cu(s)"" data-ignore-a11y-check=""""></mattext>",0.00432;4.32e-3;4.32E-3;.00432;0.0043;4.3e-3;4.3E-3;.0043;0.004319;4.319e-3;4.319E-3;.004319,short_answer
"Calculate the number of moles of H2 formed by flowing a current of 7.47 A into a solution for 21 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+2H^{+}\leftrightarrows{}H_{2}(g)"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2B2H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DH_%7B2%7D%28g%29?scale=1.5"" alt=""LaTeX: 2e^{-}+2H^{+}\leftrightarrows{}H_{2}(g)"" data-equation-content=""2e^{-}+2H^{+}\leftrightarrows{}H_{2}(g)"" data-ignore-a11y-check=""""></mattext>",0.049;4.9e-2;4.9E-2;.049;0.05;5e-2;5E-2;.05;0.0488;4.88e-2;4.88E-2;.0488,short_answer
"Calculate the number of moles of Ni formed by flowing a current of 6.3 A into a solution for 26 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+Ni(OH)_{2}(s)\leftrightarrows{}Ni(s)+2OH^{-}"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BNi%28OH%29_%7B2%7D%28s%29%5Cleftrightarrows%7B%7DNi%28s%29%2B2OH%5E%7B-%7D?scale=1.5"" alt=""LaTeX: 2e^{-}+Ni(OH)_{2}(s)\leftrightarrows{}Ni(s)+2OH^{-}"" data-equation-content=""2e^{-}+Ni(OH)_{2}(s)\leftrightarrows{}Ni(s)+2OH^{-}"" data-ignore-a11y-check=""""></mattext>",0.051;5.1e-2;5.1E-2;.051;0.05;5e-2;5E-2;.05;0.0509;5.09e-2;5.09E-2;.0509,short_answer
"Calculate the number of moles of Cr(OH)3 formed by flowing a current of 2.542 A into a solution for 5.5 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""3e^{-}+CrO_{4}^{2-}+4H_{2}O\leftrightarrows{}Cr(OH)_{3}(s)+5OH^{-}"" src=""https://weber.instructure.com/equation_images/3e%5E%7B-%7D%2BCrO_%7B4%7D%5E%7B2-%7D%2B4H_%7B2%7DO%5Cleftrightarrows%7B%7DCr%28OH%29_%7B3%7D%28s%29%2B5OH%5E%7B-%7D?scale=1.5"" alt=""LaTeX: 3e^{-}+CrO_{4}^{2-}+4H_{2}O\leftrightarrows{}Cr(OH)_{3}(s)+5OH^{-}"" data-equation-content=""3e^{-}+CrO_{4}^{2-}+4H_{2}O\leftrightarrows{}Cr(OH)_{3}(s)+5OH^{-}"" data-ignore-a11y-check=""""></mattext>",0.0029;2.9e-3;2.9E-3;.0029;0.003;3e-3;3E-3;.003;0.00290;2.90e-3;2.90E-3;.00290,short_answer
"Calculate the number of moles of Mn3O4 formed by flowing a current of 1.8 A into a solution for 28 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+3Mn_{2}O_{3}(s)+H_{2}O\leftrightarrows{}2Mn_{3}O_{4}(s)+2OH^{-}"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2B3Mn_%7B2%7DO_%7B3%7D%28s%29%2BH_%7B2%7DO%5Cleftrightarrows%7B%7D2Mn_%7B3%7DO_%7B4%7D%28s%29%2B2OH%5E%7B-%7D?scale=1.5"" alt=""LaTeX: 2e^{-}+3Mn_{2}O_{3}(s)+H_{2}O\leftrightarrows{}2Mn_{3}O_{4}(s)+2OH^{-}"" data-equation-content=""2e^{-}+3Mn_{2}O_{3}(s)+H_{2}O\leftrightarrows{}2Mn_{3}O_{4}(s)+2OH^{-}"" data-ignore-a11y-check=""""></mattext>",0.031;3.1e-2;3.1E-2;.031;0.03;3e-2;3E-2;.03;0.0313;3.13e-2;3.13E-2;.0313,short_answer
"Calculate the number of moles of Cr formed by flowing a current of 8.8 A into a solution for 10.7 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+Cr^{2+}\leftrightarrows{}Cr(s)"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BCr%5E%7B2%2B%7D%5Cleftrightarrows%7B%7DCr%28s%29?scale=1.5"" alt=""LaTeX: 2e^{-}+Cr^{2+}\leftrightarrows{}Cr(s)"" data-equation-content=""2e^{-}+Cr^{2+}\leftrightarrows{}Cr(s)"" data-ignore-a11y-check=""""></mattext>",0.029;2.9e-2;2.9E-2;.029;0.03;3e-2;3E-2;.03;0.0293;2.93e-2;2.93E-2;.0293,short_answer
"Calculate the number of moles of ClO2 formed by flowing a current of 3.83 A into a solution for 19 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""e^{-}+ClO_{3}^{-}+2H^{+}\leftrightarrows{}ClO_{2}+H_{2}O"" src=""https://weber.instructure.com/equation_images/e%5E%7B-%7D%2BClO_%7B3%7D%5E%7B-%7D%2B2H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DClO_%7B2%7D%2BH_%7B2%7DO?scale=1.5"" alt=""LaTeX: e^{-}+ClO_{3}^{-}+2H^{+}\leftrightarrows{}ClO_{2}+H_{2}O"" data-equation-content=""e^{-}+ClO_{3}^{-}+2H^{+}\leftrightarrows{}ClO_{2}+H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.045;4.5e-2;4.5E-2;.045;0.05;5e-2;5E-2;.05;0.0453;4.53e-2;4.53E-2;.0453,short_answer
"Calculate the number of moles of PbO formed by flowing a current of 9.91 A into a solution for 2.2 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+Pb_{3}O_{4}(s)+H_{2}O\leftrightarrows{}3PbO(s)+2OH^{-}"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BPb_%7B3%7DO_%7B4%7D%28s%29%2BH_%7B2%7DO%5Cleftrightarrows%7B%7D3PbO%28s%29%2B2OH%5E%7B-%7D?scale=1.5"" alt=""LaTeX: 2e^{-}+Pb_{3}O_{4}(s)+H_{2}O\leftrightarrows{}3PbO(s)+2OH^{-}"" data-equation-content=""2e^{-}+Pb_{3}O_{4}(s)+H_{2}O\leftrightarrows{}3PbO(s)+2OH^{-}"" data-ignore-a11y-check=""""></mattext>",0.020;2.0e-2;2.0E-2;.020;0.02;2e-2;2E-2;.02;0.0203;2.03e-2;2.03E-2;.0203,short_answer
"Calculate the number of moles of Co formed by flowing a current of 8.545 A into a solution for 29.7 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+CoOH^{+}+H^{+}\leftrightarrows{}Co(s)+H_{2}O"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BCoOH%5E%7B%2B%7D%2BH%5E%7B%2B%7D%5Cleftrightarrows%7B%7DCo%28s%29%2BH_%7B2%7DO?scale=1.5"" alt=""LaTeX: 2e^{-}+CoOH^{+}+H^{+}\leftrightarrows{}Co(s)+H_{2}O"" data-equation-content=""2e^{-}+CoOH^{+}+H^{+}\leftrightarrows{}Co(s)+H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.0789;7.89e-2;7.89E-2;.0789;0.079;7.9e-2;7.9E-2;.079;0.07891;7.891e-2;7.891E-2;.07891,short_answer
"Calculate the number of moles of Br- formed by flowing a current of 2.74 A into a solution for 24 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+BrO^{-}+H_{2}O\leftrightarrows{}Br^{-}+2OH^{-}"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BBrO%5E%7B-%7D%2BH_%7B2%7DO%5Cleftrightarrows%7B%7DBr%5E%7B-%7D%2B2OH%5E%7B-%7D?scale=1.5"" alt=""LaTeX: 2e^{-}+BrO^{-}+H_{2}O\leftrightarrows{}Br^{-}+2OH^{-}"" data-equation-content=""2e^{-}+BrO^{-}+H_{2}O\leftrightarrows{}Br^{-}+2OH^{-}"" data-ignore-a11y-check=""""></mattext>",0.020;2.0e-2;2.0E-2;.020;0.02;2e-2;2E-2;.02;0.0204;2.04e-2;2.04E-2;.0204,short_answer
"Calculate the number of moles of SbH3 formed by flowing a current of 1.761 A into a solution for 9.5 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""3e^{-}+Sb(s)+3H^{+}\leftrightarrows{}SbH_{3}(g)"" src=""https://weber.instructure.com/equation_images/3e%5E%7B-%7D%2BSb%28s%29%2B3H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DSbH_%7B3%7D%28g%29?scale=1.5"" alt=""LaTeX: 3e^{-}+Sb(s)+3H^{+}\leftrightarrows{}SbH_{3}(g)"" data-equation-content=""3e^{-}+Sb(s)+3H^{+}\leftrightarrows{}SbH_{3}(g)"" data-ignore-a11y-check=""""></mattext>",0.0035;3.5e-3;3.5E-3;.0035;0.003;3e-3;3E-3;.003;0.00347;3.47e-3;3.47E-3;.00347,short_answer
"Calculate the number of moles of SbH3 formed by flowing a current of 2.31 A into a solution for 15 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""3e^{-}+Sb(s)+3H^{+}\leftrightarrows{}SbH_{3}(g)"" src=""https://weber.instructure.com/equation_images/3e%5E%7B-%7D%2BSb%28s%29%2B3H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DSbH_%7B3%7D%28g%29?scale=1.5"" alt=""LaTeX: 3e^{-}+Sb(s)+3H^{+}\leftrightarrows{}SbH_{3}(g)"" data-equation-content=""3e^{-}+Sb(s)+3H^{+}\leftrightarrows{}SbH_{3}(g)"" data-ignore-a11y-check=""""></mattext>",0.0072;7.2e-3;7.2E-3;.0072;0.007;7e-3;7E-3;.007;0.00718;7.18e-3;7.18E-3;.00718,short_answer
"Calculate the number of moles of MnO2 formed by flowing a current of 5.095 A into a solution for 28.2 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""3e^{-}+MnO_{4}^{-}+4H^{+}\leftrightarrows{}MnO_{2}(s)+2H_{2}O"" src=""https://weber.instructure.com/equation_images/3e%5E%7B-%7D%2BMnO_%7B4%7D%5E%7B-%7D%2B4H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DMnO_%7B2%7D%28s%29%2B2H_%7B2%7DO?scale=1.5"" alt=""LaTeX: 3e^{-}+MnO_{4}^{-}+4H^{+}\leftrightarrows{}MnO_{2}(s)+2H_{2}O"" data-equation-content=""3e^{-}+MnO_{4}^{-}+4H^{+}\leftrightarrows{}MnO_{2}(s)+2H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.0298;2.98e-2;2.98E-2;.0298;0.030;3.0e-2;3.0E-2;.030;0.02978;2.978e-2;2.978E-2;.02978,short_answer
"Calculate the number of moles of MnO2 formed by flowing a current of 3.01 A into a solution for 10.9 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""3e^{-}+MnO_{4}^{-}+4H^{+}\leftrightarrows{}MnO_{2}(s)+2H_{2}O"" src=""https://weber.instructure.com/equation_images/3e%5E%7B-%7D%2BMnO_%7B4%7D%5E%7B-%7D%2B4H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DMnO_%7B2%7D%28s%29%2B2H_%7B2%7DO?scale=1.5"" alt=""LaTeX: 3e^{-}+MnO_{4}^{-}+4H^{+}\leftrightarrows{}MnO_{2}(s)+2H_{2}O"" data-equation-content=""3e^{-}+MnO_{4}^{-}+4H^{+}\leftrightarrows{}MnO_{2}(s)+2H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.00680;6.80e-3;6.80E-3;.00680;0.0068;6.8e-3;6.8E-3;.0068;0.006801;6.801e-3;6.801E-3;.006801,short_answer
"Calculate the number of moles of In formed by flowing a current of 6.61 A into a solution for 7.5 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""3e^{-}+In(OH)_{3}(s)\leftrightarrows{}In(s)+3OH^{-}"" src=""https://weber.instructure.com/equation_images/3e%5E%7B-%7D%2BIn%28OH%29_%7B3%7D%28s%29%5Cleftrightarrows%7B%7DIn%28s%29%2B3OH%5E%7B-%7D?scale=1.5"" alt=""LaTeX: 3e^{-}+In(OH)_{3}(s)\leftrightarrows{}In(s)+3OH^{-}"" data-equation-content=""3e^{-}+In(OH)_{3}(s)\leftrightarrows{}In(s)+3OH^{-}"" data-ignore-a11y-check=""""></mattext>",0.010;1.0e-2;1.0E-2;.010;0.01;1e-2;1E-2;.01;0.0103;1.03e-2;1.03E-2;.0103,short_answer
"Calculate the number of moles of Cl- formed by flowing a current of 6.82 A into a solution for 13 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+Cl_{2}(g)\leftrightarrows{}2Cl^{-}"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BCl_%7B2%7D%28g%29%5Cleftrightarrows%7B%7D2Cl%5E%7B-%7D?scale=1.5"" alt=""LaTeX: 2e^{-}+Cl_{2}(g)\leftrightarrows{}2Cl^{-}"" data-equation-content=""2e^{-}+Cl_{2}(g)\leftrightarrows{}2Cl^{-}"" data-ignore-a11y-check=""""></mattext>",0.055;5.5e-2;5.5E-2;.055;0.06;6e-2;6E-2;.06;0.0551;5.51e-2;5.51E-2;.0551,short_answer
"Calculate the number of moles of Cu formed by flowing a current of 7.12 A into a solution for 4.60 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""e^{-}+Cu^{+}\leftrightarrows{}Cu(s)"" src=""https://weber.instructure.com/equation_images/e%5E%7B-%7D%2BCu%5E%7B%2B%7D%5Cleftrightarrows%7B%7DCu%28s%29?scale=1.5"" alt=""LaTeX: e^{-}+Cu^{+}\leftrightarrows{}Cu(s)"" data-equation-content=""e^{-}+Cu^{+}\leftrightarrows{}Cu(s)"" data-ignore-a11y-check=""""></mattext>",0.0204;2.04e-2;2.04E-2;.0204;0.020;2.0e-2;2.0E-2;.020;0.02037;2.037e-2;2.037E-2;.02037,short_answer
"Calculate the number of moles of Cr+++ formed by flowing a current of 3.735 A into a solution for 2.6 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""6e^{-}+Cr_{2}O_{7}^{2-}+14H^{+}\leftrightarrows{}2Cr^{3+}+7H_{2}O"" src=""https://weber.instructure.com/equation_images/6e%5E%7B-%7D%2BCr_%7B2%7DO_%7B7%7D%5E%7B2-%7D%2B14H%5E%7B%2B%7D%5Cleftrightarrows%7B%7D2Cr%5E%7B3%2B%7D%2B7H_%7B2%7DO?scale=1.5"" alt=""LaTeX: 6e^{-}+Cr_{2}O_{7}^{2-}+14H^{+}\leftrightarrows{}2Cr^{3+}+7H_{2}O"" data-equation-content=""6e^{-}+Cr_{2}O_{7}^{2-}+14H^{+}\leftrightarrows{}2Cr^{3+}+7H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.0020;2.0e-3;2.0E-3;.0020;0.002;2e-3;2E-3;.002;0.00201;2.01e-3;2.01E-3;.00201,short_answer
"Calculate the number of moles of PbO formed by flowing a current of 4.27 A into a solution for 8.48 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+Pb_{3}O_{4}(s)+H_{2}O\leftrightarrows{}3PbO(s)+2OH^{-}"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BPb_%7B3%7DO_%7B4%7D%28s%29%2BH_%7B2%7DO%5Cleftrightarrows%7B%7D3PbO%28s%29%2B2OH%5E%7B-%7D?scale=1.5"" alt=""LaTeX: 2e^{-}+Pb_{3}O_{4}(s)+H_{2}O\leftrightarrows{}3PbO(s)+2OH^{-}"" data-equation-content=""2e^{-}+Pb_{3}O_{4}(s)+H_{2}O\leftrightarrows{}3PbO(s)+2OH^{-}"" data-ignore-a11y-check=""""></mattext>",0.0338;3.38e-2;3.38E-2;.0338;0.034;3.4e-2;3.4E-2;.034;0.03378;3.378e-2;3.378E-2;.03378,short_answer
"Calculate the number of moles of Fe formed by flowing a current of 8.0 A into a solution for 25.5 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+FeOH^{+}+H^{+}\leftrightarrows{}Fe(s)+H_{2}O"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BFeOH%5E%7B%2B%7D%2BH%5E%7B%2B%7D%5Cleftrightarrows%7B%7DFe%28s%29%2BH_%7B2%7DO?scale=1.5"" alt=""LaTeX: 2e^{-}+FeOH^{+}+H^{+}\leftrightarrows{}Fe(s)+H_{2}O"" data-equation-content=""2e^{-}+FeOH^{+}+H^{+}\leftrightarrows{}Fe(s)+H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.063;6.3e-2;6.3E-2;.063;0.06;6e-2;6E-2;.06;0.0634;6.34e-2;6.34E-2;.0634,short_answer
"Calculate the number of moles of Br- formed by flowing a current of 0.909 A into a solution for 12.2 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""6e^{-}+BrO_{3}^{-}+3H_{2}O\leftrightarrows{}Br^{-}+6OH^{-}"" src=""https://weber.instructure.com/equation_images/6e%5E%7B-%7D%2BBrO_%7B3%7D%5E%7B-%7D%2B3H_%7B2%7DO%5Cleftrightarrows%7B%7DBr%5E%7B-%7D%2B6OH%5E%7B-%7D?scale=1.5"" alt=""LaTeX: 6e^{-}+BrO_{3}^{-}+3H_{2}O\leftrightarrows{}Br^{-}+6OH^{-}"" data-equation-content=""6e^{-}+BrO_{3}^{-}+3H_{2}O\leftrightarrows{}Br^{-}+6OH^{-}"" data-ignore-a11y-check=""""></mattext>",0.00115;1.15e-3;1.15E-3;.00115;0.0011;1.1e-3;1.1E-3;.0011;0.001149;1.149e-3;1.149E-3;.001149,short_answer
"Calculate the number of moles of Fe formed by flowing a current of 8.8 A into a solution for 30. minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+FeOH^{+}+H^{+}\leftrightarrows{}Fe(s)+H_{2}O"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BFeOH%5E%7B%2B%7D%2BH%5E%7B%2B%7D%5Cleftrightarrows%7B%7DFe%28s%29%2BH_%7B2%7DO?scale=1.5"" alt=""LaTeX: 2e^{-}+FeOH^{+}+H^{+}\leftrightarrows{}Fe(s)+H_{2}O"" data-equation-content=""2e^{-}+FeOH^{+}+H^{+}\leftrightarrows{}Fe(s)+H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.082;8.2e-2;8.2E-2;.082;0.08;8e-2;8E-2;.08;0.0821;8.21e-2;8.21E-2;.0821,short_answer
"Calculate the number of moles of ClO2 formed by flowing a current of 4.62 A into a solution for 20. minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""e^{-}+ClO_{3}^{-}+2H^{+}\leftrightarrows{}ClO_{2}+H_{2}O"" src=""https://weber.instructure.com/equation_images/e%5E%7B-%7D%2BClO_%7B3%7D%5E%7B-%7D%2B2H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DClO_%7B2%7D%2BH_%7B2%7DO?scale=1.5"" alt=""LaTeX: e^{-}+ClO_{3}^{-}+2H^{+}\leftrightarrows{}ClO_{2}+H_{2}O"" data-equation-content=""e^{-}+ClO_{3}^{-}+2H^{+}\leftrightarrows{}ClO_{2}+H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.057;5.7e-2;5.7E-2;.057;0.06;6e-2;6E-2;.06;0.0575;5.75e-2;5.75E-2;.0575,short_answer
"Calculate the number of moles of Al formed by flowing a current of 4.6 A into a solution for 12 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""3e^{-}+Al(OH)_{4}^{-}\leftrightarrows{}Al(s)+4OH^{-}"" src=""https://weber.instructure.com/equation_images/3e%5E%7B-%7D%2BAl%28OH%29_%7B4%7D%5E%7B-%7D%5Cleftrightarrows%7B%7DAl%28s%29%2B4OH%5E%7B-%7D?scale=1.5"" alt=""LaTeX: 3e^{-}+Al(OH)_{4}^{-}\leftrightarrows{}Al(s)+4OH^{-}"" data-equation-content=""3e^{-}+Al(OH)_{4}^{-}\leftrightarrows{}Al(s)+4OH^{-}"" data-ignore-a11y-check=""""></mattext>",0.011;1.1e-2;1.1E-2;.011;0.01;1e-2;1E-2;.01;0.0114;1.14e-2;1.14E-2;.0114,short_answer
"Calculate the number of moles of Br- formed by flowing a current of 8.231 A into a solution for 6.94 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+Br_{3}^{-}\leftrightarrows{}3Br^{-}"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BBr_%7B3%7D%5E%7B-%7D%5Cleftrightarrows%7B%7D3Br%5E%7B-%7D?scale=1.5"" alt=""LaTeX: 2e^{-}+Br_{3}^{-}\leftrightarrows{}3Br^{-}"" data-equation-content=""2e^{-}+Br_{3}^{-}\leftrightarrows{}3Br^{-}"" data-ignore-a11y-check=""""></mattext>",0.0533;5.33e-2;5.33E-2;.0533;0.053;5.3e-2;5.3E-2;.053;0.05328;5.328e-2;5.328E-2;.05328,short_answer
"Calculate the number of moles of Co formed by flowing a current of 8.615 A into a solution for 6.93 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+CoOH^{+}+H^{+}\leftrightarrows{}Co(s)+H_{2}O"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2BCoOH%5E%7B%2B%7D%2BH%5E%7B%2B%7D%5Cleftrightarrows%7B%7DCo%28s%29%2BH_%7B2%7DO?scale=1.5"" alt=""LaTeX: 2e^{-}+CoOH^{+}+H^{+}\leftrightarrows{}Co(s)+H_{2}O"" data-equation-content=""2e^{-}+CoOH^{+}+H^{+}\leftrightarrows{}Co(s)+H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.0186;1.86e-2;1.86E-2;.0186;0.019;1.9e-2;1.9E-2;.019;0.01856;1.856e-2;1.856E-2;.01856,short_answer
"Calculate the number of moles of B formed by flowing a current of 7.138 A into a solution for 11.0 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""12e^{-}+B_{4}O_{7}^{2-}+14H^{+}\leftrightarrows{}4B(s)+7H_{2}O"" src=""https://weber.instructure.com/equation_images/12e%5E%7B-%7D%2BB_%7B4%7DO_%7B7%7D%5E%7B2-%7D%2B14H%5E%7B%2B%7D%5Cleftrightarrows%7B%7D4B%28s%29%2B7H_%7B2%7DO?scale=1.5"" alt=""LaTeX: 12e^{-}+B_{4}O_{7}^{2-}+14H^{+}\leftrightarrows{}4B(s)+7H_{2}O"" data-equation-content=""12e^{-}+B_{4}O_{7}^{2-}+14H^{+}\leftrightarrows{}4B(s)+7H_{2}O"" data-ignore-a11y-check=""""></mattext>",0.0163;1.63e-2;1.63E-2;.0163;0.016;1.6e-2;1.6E-2;.016;0.01628;1.628e-2;1.628E-2;.01628,short_answer
"Calculate the number of moles of H2 formed by flowing a current of 8.662 A into a solution for 11.0 minutes.<br><mattext texttype=""text/html""><img class=""equation_image"" title=""2e^{-}+2H^{+}\leftrightarrows{}H_{2}(g)"" src=""https://weber.instructure.com/equation_images/2e%5E%7B-%7D%2B2H%5E%7B%2B%7D%5Cleftrightarrows%7B%7DH_%7B2%7D%28g%29?scale=1.5"" alt=""LaTeX: 2e^{-}+2H^{+}\leftrightarrows{}H_{2}(g)"" data-equation-content=""2e^{-}+2H^{+}\leftrightarrows{}H_{2}(g)"" data-ignore-a11y-check=""""></mattext>",0.0296;2.96e-2;2.96E-2;.0296;0.030;3.0e-2;3.0E-2;.030;0.02963;2.963e-2;2.963E-2;.02963,short_answer
